"","Var1","Freq"
"3315","2443",3
"3316","2444",1
"3317","2445",2
"3318","2447",1
"3319","2449",1
"3320","2450",3
"3321","2451",2
"3322","2452",3
"3323","2453",4
"3324","2454",3
"3325","2455",5
"3326","2456",2
"3327","2457",3
"3328","2458",2
"3329","2459",1
"3330","2460",4
"3331","2461",1
"3332","2463",1
"3333","2464",1
"3334","2465",4
"3335","2466",5
"3336","2467",6
"3337","2468",4
"3338","2469",6
"3339","2470",4
"3340","2471",2
"3341","2472",2
"3342","2473",5
"3343","2474",2
"3344","2475",1
"3345","2476",4
"3346","2477",1
"3347","2478",3
"3348","2479",3
"3349","2480",3
"3350","2481",5
"3351","2483",1
"3352","2484",1
"3353","2485",3
"3354","2486",3
"3355","2487",2
"3356","2488",7
"3357","2489",5
"3358","2490",5
"3359","2491",1
"3360","2493",2
"3361","2495",2
"3362","2496",3
"3363","2497",2
"3364","2498",2
"3365","2499",4
"3366","2500",2
"3367","2501",4
"3368","2502",3
"3369","2503",3
"3370","2505",2
"3371","2506",5
"3372","2507",1
"3373","2508",3
"3374","2509",3
"3375","2511",1
"3376","2512",2
"3377","2514",2
"3378","2515",3
"3379","2516",7
"3380","2517",2
"3381","2518",4
"3382","2519",5
"3383","2520",1
"3384","2521",1
"3385","2522",1
"3386","2523",4
"3387","2524",3
"3388","2525",2
"3389","2526",2
"3390","2527",2
"3391","2528",3
"3392","2529",1
"3393","2530",5
"3394","2531",2
"3395","2532",3
"3396","2533",3
"3397","2534",1
"3398","2535",1
"3399","2536",1
"3400","2537",3
"3401","2538",3
"3402","2539",2
"3403","2540",7
"3404","2541",1
"3405","2542",1
"3406","2543",3
"3407","2544",5
"3408","2547",3
"3409","2548",3
"3410","2549",5
"3411","2550",4
"3412","2551",6
"3413","2552",8
"3414","2553",3
"3415","2554",3
"3416","2555",3
"3417","2556",3
"3418","2557",14
"3419","2558",4
"3420","2559",4
"3421","2561",3
"3422","2562",3
"3423","2564",4
"3424","2565",1
"3425","2567",3
"3426","2568",3
"3427","2569",2
"3428","2570",2
"3429","2571",3
"3430","2572",1
"3431","2573",2
"3432","2574",2
"3433","2575",5
"3434","2576",8
"3435","2577",2
"3436","2578",4
"3437","2579",2
"3438","2580",6
"3439","2581",4
"3440","2582",2
"3441","2583",7
"3442","2584",1
"3443","2585",2
"3444","2586",4
"3445","2587",2
"3446","2589",4
"3447","2590",7
"3448","2591",3
"3449","2592",4
"3450","2593",1
"3451","2594",3
"3452","2595",2
"3453","2596",3
"3454","2597",7
"3455","2598",2
"3456","2599",3
"3457","2600",7
"3458","2601",2
"3459","2603",7
"3460","2604",2
"3461","2605",3
"3462","2607",3
"3463","2608",1
"3464","2609",2
"3465","2610",6
"3466","2611",6
"3467","2612",2
"3468","2613",5
"3469","2614",1
"3470","2615",3
"3471","2616",3
"3472","2617",2
"3473","2618",2
"3474","2619",4
"3475","2620",1
"3476","2621",1
"3477","2622",2
"3478","2623",1
"3479","2625",4
"3480","2626",7
"3481","2627",3
"3482","2628",3
"3483","2629",3
"3484","2630",1
"3485","2631",1
"3486","2632",3
"3487","2633",1
"3488","2635",7
"3489","2636",3
"3490","2637",3
"3491","2639",2
"3492","2640",2
"3493","2641",2
"3494","2642",4
"3495","2643",4
"3496","2644",5
"3497","2645",3
"3498","2646",6
"3499","2647",2
"3500","2648",2
"3501","2650",2
"3502","2651",5
"3503","2652",1
"3504","2653",1
"3505","2655",2
"3506","2656",5
"3507","2657",4
"3508","2658",5
"3509","2660",3
"3510","2661",3
"3511","2662",2
"3512","2663",1
"3513","2664",1
"3514","2665",4
"3515","2666",9
"3516","2667",7
"3517","2668",2
"3518","2669",2
"3519","2671",4
"3520","2672",2
"3521","2673",2
"3522","2674",2
"3523","2675",1
"3524","2676",1
"3525","2677",3
"3526","2678",6
"3527","2679",4
"3528","2681",2
"3529","2682",4
"3530","2683",1
"3531","2684",1
"3532","2685",5
"3533","2686",3
"3534","2687",3
"3535","2688",4
"3536","2689",1
"3537","2690",3
"3538","2691",1
"3539","2692",3
"3540","2693",9
"3541","2694",2
"3542","2695",2
"3543","2696",6
"3544","2697",3
"3545","2699",2
"3546","2700",3
"3547","2701",1
"3548","2702",2
"3549","2703",2
"3550","2704",2
"3551","2705",1
"3552","2706",4
"3553","2707",5
"3554","2708",3
"3555","2709",1
"3556","2710",1
"3557","2711",2
"3558","2713",1
"3559","2714",2
"3560","2715",2
"3561","2716",3
"3562","2717",7
"3563","2718",2
"3564","2719",3
"3565","2720",3
"3566","2722",4
"3567","2723",1
"3568","2724",3
"3569","2725",3
"3570","2726",2
"3571","2727",1
"3572","2728",1
"3573","2729",4
"3574","2730",3
"3575","2731",4
"3576","2732",3
"3577","2733",1
"3578","2734",4
"3579","2735",3
"3580","2736",1
"3581","2737",3
"3582","2739",3
"3583","2740",1
"3584","2741",1
"3585","2743",1
"3586","2744",2
"3587","2745",4
"3588","2746",2
"3589","2747",4
"3590","2749",9
"3591","2750",2
"3592","2751",1
"3593","2752",1
"3594","2753",1
"3595","2754",1
"3596","2755",1
"3597","2756",2
"3598","2757",1
"3599","2758",2
"3600","2759",1
"3601","2760",1
"3602","2761",2
"3603","2762",4
"3604","2763",2
"3605","2764",9
"3606","2765",3
"3607","2766",2
"3608","2767",4
"3609","2768",3
"3610","2769",4
"3611","2770",4
"3612","2772",1
"3613","2774",4
"3614","2775",2
"3615","2776",3
"3616","2777",2
"3617","2779",3
"3618","2780",2
"3619","2781",4
"3620","2782",1
"3621","2783",2
"3622","2784",5
"3623","2785",8
"3624","2786",3
"3625","2787",3
"3626","2788",1
"3627","2789",2
"3628","2790",3
"3629","2791",3
"3630","2793",2
"3631","2794",2
"3632","2795",2
"3633","2796",3
"3634","2798",2
"3635","2799",2
"3636","2800",4
"3637","2801",6
"3638","2802",4
"3639","2803",2
"3640","2805",5
"3641","2806",4
"3642","2807",1
"3643","2808",1
"3644","2809",2
"3645","2810",1
"3646","2811",1
"3647","2812",9
"3648","2813",4
"3649","2814",3
"3650","2815",3
"3651","2816",4
"3652","2817",2
"3653","2818",2
"3654","2819",2
"3655","2820",5
"3656","2821",2
"3657","2822",1
"3658","2823",6
"3659","2825",1
"3660","2827",1
"3661","2829",1
"3662","2830",2
"3663","2831",2
"3664","2832",2
"3665","2833",1
"3666","2834",1
"3667","2835",3
"3668","2836",4
"3669","2837",1
"3670","2838",1
"3671","2840",2
"3672","2841",2
"3673","2843",5
"3674","2845",3
"3675","2846",2
"3676","2847",2
"3677","2848",3
"3678","2849",2
"3679","2850",8
"3680","2851",5
"3681","2852",1
"3682","2853",1
"3683","2854",3
"3684","2855",3
"3685","2856",1
"3686","2857",2
"3687","2858",4
"3688","2859",1
"3689","2860",1
"3690","2861",2
"3691","2862",2
"3692","2863",1
"3693","2868",2
"3694","2869",3
"3695","2870",4
"3696","2873",1
"3697","2875",1
"3698","2876",3
"3699","2877",4
"3700","2878",2
"3701","2879",1
"3702","2880",3
"3703","2881",4
"3704","2882",1
"3705","2883",3
"3706","2884",1
"3707","2885",6
"3708","2886",2
"3709","2887",5
"3710","2889",2
"3711","2891",1
"3712","2892",5
"3713","2893",3
"3714","2894",4
"3715","2895",2
"3716","2896",3
"3717","2897",4
"3718","2899",1
"3719","2900",1
"3720","2901",2
"3721","2903",1
"3722","2904",6
"3723","2906",1
"3724","2907",4
"3725","2908",1
"3726","2909",2
"3727","2910",5
"3728","2911",2
"3729","2913",3
"3730","2914",1
"3731","2915",5
"3732","2916",2
"3733","2917",3
"3734","2918",6
"3735","2919",3
"3736","2920",2
"3737","2921",3
"3738","2922",1
"3739","2923",3
"3740","2924",2
"3741","2925",3
"3742","2926",5
"3743","2927",1
"3744","2928",1
"3745","2929",6
"3746","2931",2
"3747","2932",1
"3748","2933",1
"3749","2934",3
"3750","2935",2
"3751","2936",1
"3752","2937",2
"3753","2938",3
"3754","2939",5
"3755","2940",2
"3756","2944",5
"3757","2945",2
"3758","2946",4
"3759","2948",1
"3760","2950",2
"3761","2951",2
"3762","2952",2
"3763","2953",2
"3764","2954",2
"3765","2955",4
"3766","2956",2
"3767","2957",3
"3768","2958",2
"3769","2959",4
"3770","2960",6
"3771","2961",2
"3772","2962",1
"3773","2963",1
"3774","2964",1
"3775","2965",1
"3776","2967",1
"3777","2968",1
"3778","2969",1
"3779","2970",2
"3780","2971",6
"3781","2972",1
"3782","2974",3
"3783","2975",4
"3784","2976",6
"3785","2977",3
"3786","2978",3
"3787","2979",4
"3788","2980",2
"3789","2981",4
"3790","2982",1
"3791","2983",3
"3792","2984",5
"3793","2985",1
"3794","2986",4
"3795","2987",7
"3796","2988",2
"3797","2990",4
"3798","2991",4
"3799","2992",1
"3800","2993",3
"3801","2994",5
"3802","2995",2
"3803","2996",3
"3804","2997",1
"3805","2998",3
"3806","2999",2
"3807","3000",4
"3808","3002",3
"3809","3003",2
"3810","3004",1
"3811","3006",1
"3812","3007",4
"3813","3008",2
"3814","3009",1
"3815","3012",1
"3816","3013",1
"3817","3014",1
"3818","3015",1
"3819","3016",3
"3820","3017",1
"3821","3018",3
"3822","3019",1
"3823","3020",6
"3824","3021",2
"3825","3022",1
"3826","3023",1
"3827","3024",1
"3828","3025",4
"3829","3026",2
"3830","3027",3
"3831","3028",4
"3832","3029",5
"3833","3030",1
"3834","3031",1
"3835","3032",1
"3836","3033",3
"3837","3034",1
"3838","3035",1
"3839","3036",2
"3840","3037",4
"3841","3038",2
"3842","3039",2
"3843","3041",1
"3844","3043",8
"3845","3044",4
"3846","3045",3
"3847","3046",1
"3848","3047",3
"3849","3048",1
"3850","3049",5
"3851","3050",4
"3852","3051",2
"3853","3052",4
"3854","3053",2
"3855","3054",3
"3856","3056",2
"3857","3057",3
"3858","3058",2
"3859","3059",3
"3860","3060",4
"3861","3061",1
"3862","3062",2
"3863","3063",2
"3864","3064",7
"3865","3067",3
"3866","3068",4
"3867","3069",1
"3868","3070",3
"3869","3071",3
"3870","3072",1
"3871","3073",1
"3872","3074",1
"3873","3075",2
"3874","3076",1
"3875","3079",2
"3876","3080",2
"3877","3082",4
"3878","3083",3
"3879","3086",2
"3880","3087",2
"3881","3090",4
"3882","3091",2
"3883","3092",4
"3884","3094",2
"3885","3095",1
"3886","3096",8
"3887","3097",1
"3888","3098",2
"3889","3100",3
"3890","3102",2
"3891","3103",1
"3892","3104",4
"3893","3105",3
"3894","3107",5
"3895","3108",2
"3896","3109",4
"3897","3110",2
"3898","3111",5
"3899","3112",1
"3900","3113",1
"3901","3114",3
"3902","3115",3
"3903","3117",2
"3904","3118",1
"3905","3119",3
"3906","3120",1
"3907","3122",4
"3908","3123",4
"3909","3126",5
"3910","3127",2
"3911","3129",1
"3912","3131",2
"3913","3132",4
"3914","3133",2
"3915","3134",2
"3916","3135",1
"3917","3136",3
"3918","3137",2
"3919","3138",2
"3920","3139",2
"3921","3140",4
"3922","3141",2
"3923","3142",3
"3924","3143",1
"3925","3144",3
"3926","3145",3
"3927","3148",1
"3928","3149",2
"3929","3150",1
"3930","3151",2
"3931","3154",7
"3932","3155",2
"3933","3156",1
"3934","3157",1
"3935","3158",4
"3936","3160",8
"3937","3161",3
"3938","3163",4
"3939","3164",2
"3940","3165",7
"3941","3166",2
"3942","3167",2
"3943","3168",3
"3944","3169",3
"3945","3170",4
"3946","3172",1
"3947","3173",3
"3948","3175",3
"3949","3176",3
"3950","3177",1
"3951","3178",1
"3952","3180",2
"3953","3181",3
"3954","3184",1
"3955","3185",7
"3956","3186",4
"3957","3187",3
"3958","3188",4
"3959","3189",1
"3960","3190",1
"3961","3191",1
"3962","3192",3
"3963","3194",1
"3964","3195",3
"3965","3196",3
"3966","3197",2
"3967","3198",2
"3968","3199",1
"3969","3201",4
"3970","3202",3
"3971","3203",1
"3972","3204",2
"3973","3206",1
"3974","3207",2
"3975","3208",1
"3976","3211",3
"3977","3213",1
"3978","3214",2
"3979","3215",1
"3980","3216",2
"3981","3217",2
"3982","3219",1
"3983","3220",2
"3984","3221",2
"3985","3222",2
"3986","3224",1
"3987","3226",1
"3988","3228",4
"3989","3229",2
"3990","3230",5
"3991","3231",1
"3992","3232",4
"3993","3233",2
"3994","3234",4
"3995","3236",2
"3996","3237",7
"3997","3238",1
"3998","3239",1
"3999","3240",3
"4000","3241",3
"4001","3242",4
"4002","3243",1
"4003","3244",3
"4004","3246",1
"4005","3247",1
"4006","3249",1
"4007","3250",3
"4008","3252",2
"4009","3253",1
"4010","3254",3
"4011","3255",2
"4012","3257",1
"4013","3258",3
"4014","3259",3
"4015","3260",2
"4016","3261",1
"4017","3262",1
"4018","3263",1
"4019","3264",1
"4020","3266",1
"4021","3267",3
"4022","3268",2
"4023","3269",4
"4024","3270",1
"4025","3271",4
"4026","3274",2
"4027","3275",3
"4028","3276",1
"4029","3277",1
"4030","3278",1
"4031","3279",4
"4032","3280",1
"4033","3281",1
"4034","3282",1
"4035","3283",5
"4036","3284",3
"4037","3285",4
"4038","3286",3
"4039","3287",5
"4040","3288",3
"4041","3289",5
"4042","3290",3
"4043","3291",2
"4044","3293",3
"4045","3294",2
"4046","3295",2
"4047","3296",2
"4048","3297",3
"4049","3298",2
"4050","3300",1
"4051","3301",6
"4052","3302",2
"4053","3303",1
"4054","3304",5
"4055","3305",2
"4056","3307",1
"4057","3308",3
"4058","3309",2
"4059","3310",3
"4060","3311",4
"4061","3313",2
"4062","3314",1
"4063","3315",1
"4064","3316",3
"4065","3317",3
"4066","3321",3
"4067","3322",3
"4068","3323",2
"4069","3324",8
"4070","3326",1
"4071","3327",2
"4072","3329",2
"4073","3330",1
"4074","3331",3
"4075","3332",1
"4076","3333",2
"4077","3334",1
"4078","3335",2
"4079","3337",3
"4080","3338",3
"4081","3339",2
"4082","3340",5
"4083","3342",4
"4084","3343",5
"4085","3344",3
"4086","3345",2
"4087","3346",1
"4088","3347",1
"4089","3348",5
"4090","3349",1
"4091","3350",2
"4092","3352",3
"4093","3353",2
"4094","3354",3
"4095","3355",3
"4096","3357",2
"4097","3358",1
"4098","3360",2
"4099","3361",1
"4100","3362",1
"4101","3363",2
"4102","3364",1
"4103","3366",2
"4104","3367",2
"4105","3368",1
"4106","3369",2
"4107","3370",6
"4108","3371",5
"4109","3372",1
"4110","3373",3
"4111","3374",1
"4112","3376",2
"4113","3377",1
"4114","3379",1
"4115","3381",1
"4116","3382",6
"4117","3384",5
"4118","3386",1
"4119","3387",2
"4120","3388",1
"4121","3390",2
"4122","3391",1
"4123","3392",2
"4124","3394",1
"4125","3395",3
"4126","3396",2
"4127","3397",1
"4128","3398",2
"4129","3399",2
"4130","3400",1
"4131","3401",6
"4132","3402",2
"4133","3403",3
"4134","3404",4
"4135","3405",2
"4136","3406",1
"4137","3407",4
"4138","3409",5
"4139","3410",2
"4140","3411",2
"4141","3412",2
"4142","3413",1
"4143","3414",1
"4144","3415",5
"4145","3417",2
"4146","3418",1
"4147","3419",3
"4148","3420",3
"4149","3421",2
"4150","3422",1
"4151","3423",1
"4152","3426",3
"4153","3427",2
"4154","3428",1
"4155","3429",4
"4156","3430",2
"4157","3431",3
"4158","3432",3
"4159","3433",1
"4160","3434",3
"4161","3436",3
"4162","3438",1
"4163","3440",4
"4164","3442",1
"4165","3443",3
"4166","3444",6
"4167","3445",1
"4168","3446",1
"4169","3450",3
"4170","3451",1
"4171","3452",2
"4172","3455",2
"4173","3456",1
"4174","3457",1
"4175","3458",2
"4176","3459",1
"4177","3460",3
"4178","3461",2
"4179","3462",2
"4180","3463",6
"4181","3465",3
"4182","3466",5
"4183","3467",1
"4184","3468",1
"4185","3469",3
"4186","3470",1
"4187","3471",1
"4188","3472",4
"4189","3473",4
"4190","3478",4
"4191","3480",2
"4192","3481",2
"4193","3485",4
"4194","3486",2
"4195","3487",2
"4196","3490",1
"4197","3492",1
"4198","3493",1
"4199","3494",4
"4200","3495",2
"4201","3496",1
"4202","3498",3
"4203","3499",3
"4204","3500",2
"4205","3501",2
"4206","3503",3
"4207","3504",1
"4208","3505",2
"4209","3507",1
"4210","3508",4
"4211","3510",1
"4212","3511",4
"4213","3512",4
"4214","3514",2
"4215","3516",2
"4216","3517",2
"4217","3518",4
"4218","3519",5
"4219","3520",2
"4220","3524",2
"4221","3527",2
"4222","3528",5
"4223","3529",6
"4224","3530",2
"4225","3531",2
"4226","3532",1
"4227","3533",2
"4228","3534",1
"4229","3536",1
"4230","3537",2
"4231","3538",3
"4232","3540",3
"4233","3542",1
"4234","3544",2
"4235","3545",1
"4236","3546",3
"4237","3547",3
"4238","3549",3
"4239","3550",1
"4240","3551",2
"4241","3552",4
"4242","3554",3
"4243","3556",2
"4244","3557",1
"4245","3558",2
"4246","3559",2
"4247","3560",3
"4248","3561",3
"4249","3562",2
"4250","3563",1
"4251","3564",1
"4252","3567",1
"4253","3568",2
"4254","3570",5
"4255","3571",3
"4256","3572",2
"4257","3573",1
"4258","3574",3
"4259","3575",2
"4260","3576",4
"4261","3577",2
"4262","3578",2
"4263","3579",2
"4264","3583",2
"4265","3584",1
"4266","3585",3
"4267","3586",1
"4268","3587",3
"4269","3588",3
"4270","3589",1
"4271","3590",1
"4272","3591",1
"4273","3594",1
"4274","3595",2
"4275","3598",1
"4276","3601",3
"4277","3603",1
"4278","3604",1
"4279","3605",1
"4280","3608",5
"4281","3610",2
"4282","3611",3
"4283","3612",1
"4284","3615",1
"4285","3616",2
"4286","3620",2
"4287","3622",2
"4288","3623",5
"4289","3624",1
"4290","3625",3
"4291","3626",2
"4292","3628",3
"4293","3629",4
"4294","3630",2
"4295","3632",1
"4296","3634",3
"4297","3635",3
"4298","3636",3
"4299","3638",2
"4300","3640",3
"4301","3641",1
"4302","3643",3
"4303","3644",2
"4304","3646",1
"4305","3648",4
"4306","3649",4
"4307","3651",1
"4308","3652",4
"4309","3653",3
"4310","3654",2
"4311","3655",2
"4312","3656",1
"4313","3657",1
"4314","3658",4
"4315","3659",3
"4316","3662",1
"4317","3663",5
"4318","3664",2
"4319","3665",2
"4320","3669",3
"4321","3670",1
"4322","3671",1
"4323","3672",3
"4324","3674",2
"4325","3675",1
"4326","3676",4
"4327","3677",2
"4328","3679",2
"4329","3680",1
"4330","3681",1
"4331","3684",2
"4332","3685",1
"4333","3687",2
"4334","3688",1
"4335","3689",6
"4336","3690",3
"4337","3693",1
"4338","3694",3
"4339","3695",1
"4340","3696",7
"4341","3698",1
"4342","3700",1
"4343","3701",3
"4344","3702",1
"4345","3703",2
"4346","3704",2
"4347","3705",3
"4348","3706",3
"4349","3708",1
"4350","3710",1
"4351","3711",1
"4352","3713",6
"4353","3714",1
"4354","3715",3
"4355","3717",3
"4356","3718",2
"4357","3720",2
"4358","3721",1
"4359","3722",1
"4360","3723",4
"4361","3724",1
"4362","3726",3
"4363","3727",2
"4364","3728",2
"4365","3729",3
"4366","3730",2
"4367","3732",3
"4368","3733",3
"4369","3735",6
"4370","3736",2
"4371","3737",2
"4372","3738",6
"4373","3739",1
"4374","3740",1
"4375","3743",2
"4376","3744",1
"4377","3745",2
"4378","3748",1
"4379","3749",1
"4380","3750",2
"4381","3751",3
"4382","3752",1
"4383","3753",1
"4384","3754",6
"4385","3756",2
"4386","3759",1
"4387","3760",3
"4388","3761",1
"4389","3762",1
"4390","3763",1
"4391","3764",4
"4392","3765",2
"4393","3766",2
"4394","3767",2
"4395","3768",1
"4396","3769",1
"4397","3770",3
"4398","3771",3
"4399","3773",4
"4400","3774",1
"4401","3776",2
"4402","3777",4
"4403","3778",2
"4404","3779",3
"4405","3780",2
"4406","3782",3
"4407","3783",2
"4408","3784",1
"4409","3786",1
"4410","3790",1
"4411","3791",1
"4412","3792",2
"4413","3794",3
"4414","3795",2
"4415","3796",1
"4416","3797",3
"4417","3798",3
"4418","3800",1
"4419","3803",1
"4420","3805",1
"4421","3806",1
"4422","3809",2
"4423","3810",3
"4424","3812",5
"4425","3813",2
"4426","3814",1
"4427","3815",3
"4428","3816",2
"4429","3817",2
"4430","3818",1
"4431","3819",2
"4432","3820",3
"4433","3821",2
"4434","3823",3
"4435","3824",1
"4436","3825",2
"4437","3827",1
"4438","3829",1
"4439","3831",3
"4440","3832",3
"4441","3834",2
"4442","3837",4
"4443","3839",3
"4444","3840",4
"4445","3841",2
"4446","3842",4
"4447","3843",4
"4448","3844",3
"4449","3845",1
"4450","3846",3
"4451","3848",1
"4452","3849",1
"4453","3850",4
"4454","3851",2
"4455","3854",4
"4456","3855",1
"4457","3856",2
"4458","3857",2
"4459","3858",2
"4460","3859",1
"4461","3862",1
"4462","3863",2
"4463","3864",1
"4464","3867",3
"4465","3868",2
"4466","3869",1
"4467","3870",1
"4468","3872",3
"4469","3873",1
"4470","3874",1
"4471","3875",5
"4472","3876",3
"4473","3877",1
"4474","3881",1
"4475","3884",2
"4476","3885",1
"4477","3886",2
"4478","3888",2
"4479","3889",1
"4480","3895",3
"4481","3897",2
"4482","3899",3
"4483","3902",2
"4484","3904",3
"4485","3905",1
"4486","3908",1
"4487","3909",1
"4488","3910",1
"4489","3911",2
"4490","3912",1
"4491","3913",5
"4492","3914",2
"4493","3915",2
"4494","3916",1
"4495","3917",3
"4496","3918",1
"4497","3919",1
"4498","3921",1
"4499","3923",2
"4500","3924",2
"4501","3926",2
"4502","3927",3
"4503","3929",1
"4504","3931",2
"4505","3932",2
"4506","3933",1
"4507","3935",3
"4508","3936",1
"4509","3938",1
"4510","3939",1
"4511","3940",5
"4512","3941",1
"4513","3942",1
"4514","3943",2
"4515","3944",4
"4516","3945",1
"4517","3947",1
"4518","3948",4
"4519","3949",1
"4520","3950",4
"4521","3951",2
"4522","3952",1
"4523","3953",3
"4524","3954",4
"4525","3955",1
"4526","3957",3
"4527","3959",1
"4528","3960",1
"4529","3962",1
"4530","3965",1
"4531","3967",3
"4532","3969",2
"4533","3970",1
"4534","3972",3
"4535","3973",1
"4536","3975",4
"4537","3977",2
"4538","3981",2
"4539","3982",3
"4540","3984",2
"4541","3986",2
"4542","3988",2
"4543","3990",4
"4544","3992",2
"4545","3993",1
"4546","3994",3
"4547","3995",1
"4548","3997",1
"4549","3998",1
"4550","3999",1
"4551","4000",1
"4552","4003",1
"4553","4004",2
"4554","4005",1
"4555","4006",1
"4556","4007",4
"4557","4009",1
"4558","4011",2
"4559","4012",5
"4560","4013",1
"4561","4014",1
"4562","4015",3
"4563","4016",1
"4564","4017",3
"4565","4020",1
"4566","4022",2
"4567","4023",3
"4568","4024",1
"4569","4025",3
"4570","4028",3
"4571","4030",2
"4572","4031",1
"4573","4037",1
"4574","4038",2
"4575","4039",3
"4576","4040",3
"4577","4041",3
"4578","4043",1
"4579","4044",2
"4580","4045",1
"4581","4046",1
"4582","4047",2
"4583","4048",2
"4584","4050",1
"4585","4053",4
"4586","4054",2
"4587","4056",4
"4588","4060",3
"4589","4062",1
"4590","4063",6
"4591","4064",2
"4592","4066",1
"4593","4068",2
"4594","4069",2
"4595","4070",1
"4596","4071",1
"4597","4073",2
"4598","4075",1
"4599","4079",1
"4600","4080",1
"4601","4082",3
"4602","4083",1
"4603","4084",1
"4604","4086",1
"4605","4087",1
"4606","4089",4
"4607","4091",1
"4608","4092",1
"4609","4094",1
"4610","4095",1
"4611","4096",1
"4612","4099",2
"4613","4101",2
"4614","4103",1
"4615","4104",1
"4616","4105",3
"4617","4108",1
"4618","4110",3
"4619","4111",2
"4620","4112",6
"4621","4116",1
"4622","4117",1
"4623","4118",1
"4624","4119",2
"4625","4120",1
"4626","4121",2
"4627","4123",2
"4628","4124",1
"4629","4126",4
"4630","4127",1
"4631","4128",1
"4632","4129",2
"4633","4130",2
"4634","4131",1
"4635","4132",1
"4636","4133",1
"4637","4134",1
"4638","4135",2
"4639","4136",5
"4640","4137",1
"4641","4138",1
"4642","4139",1
"4643","4140",1
"4644","4143",5
"4645","4144",2
"4646","4145",2
"4647","4146",2
"4648","4147",1
"4649","4148",3
"4650","4149",1
"4651","4150",1
"4652","4151",2
"4653","4152",4
"4654","4153",1
"4655","4157",2
"4656","4158",1
"4657","4162",1
"4658","4166",2
"4659","4168",4
"4660","4170",4
"4661","4173",1
"4662","4174",3
"4663","4176",2
"4664","4177",1
"4665","4178",3
"4666","4182",1
"4667","4185",1
"4668","4186",1
"4669","4189",3
"4670","4190",2
"4671","4191",1
"4672","4194",1
"4673","4196",2
"4674","4198",4
"4675","4200",1
"4676","4204",1
"4677","4207",1
"4678","4209",1
"4679","4210",2
"4680","4211",1
"4681","4213",2
"4682","4216",3
"4683","4222",1
"4684","4223",1
"4685","4227",1
"4686","4229",1
"4687","4230",1
"4688","4231",1
"4689","4232",1
"4690","4233",2
"4691","4235",1
"4692","4236",1
"4693","4239",1
"4694","4240",1
"4695","4243",5
"4696","4244",1
"4697","4246",1
"4698","4247",1
"4699","4248",2
"4700","4253",2
"4701","4254",2
"4702","4256",3
"4703","4259",3
"4704","4260",1
"4705","4262",2
"4706","4263",2
"4707","4264",1
"4708","4265",3
"4709","4266",1
"4710","4269",2
"4711","4274",1
"4712","4276",1
"4713","4278",2
"4714","4279",2
"4715","4280",2
"4716","4281",1
"4717","4283",1
"4718","4286",3
"4719","4287",1
"4720","4289",1
"4721","4290",1
"4722","4291",1
"4723","4293",2
"4724","4294",1
"4725","4295",1
"4726","4297",1
"4727","4298",1
"4728","4299",1
"4729","4300",2
"4730","4301",2
"4731","4303",1
"4732","4305",1
"4733","4306",1
"4734","4307",2
"4735","4309",2
"4736","4311",1
"4737","4312",2
"4738","4313",1
"4739","4314",2
"4740","4315",2
"4741","4317",1
"4742","4318",1
"4743","4319",4
"4744","4320",2
"4745","4321",6
"4746","4322",1
"4747","4323",2
"4748","4324",3
"4749","4325",1
"4750","4328",4
"4751","4329",2
"4752","4330",1
"4753","4331",2
"4754","4332",1
"4755","4333",3
"4756","4335",2
"4757","4336",1
"4758","4339",1
"4759","4341",1
"4760","4343",3
"4761","4344",2
"4762","4348",4
"4763","4353",2
"4764","4354",1
"4765","4357",2
"4766","4358",1
"4767","4359",3
"4768","4362",1
"4769","4365",3
"4770","4366",2
"4771","4367",3
"4772","4369",1
"4773","4370",1
"4774","4372",1
"4775","4373",1
"4776","4374",2
"4777","4378",2
"4778","4380",3
"4779","4381",1
"4780","4382",1
"4781","4383",1
"4782","4384",1
"4783","4385",1
"4784","4386",1
"4785","4387",1
"4786","4388",4
"4787","4389",5
"4788","4391",2
"4789","4392",2
"4790","4393",2
"4791","4394",1
"4792","4395",1
"4793","4396",2
"4794","4397",2
"4795","4399",2
"4796","4401",7
"4797","4402",2
"4798","4403",1
"4799","4404",1
"4800","4406",1
"4801","4408",1
"4802","4409",2
"4803","4411",1
"4804","4412",1
"4805","4413",1
"4806","4414",2
"4807","4415",5
"4808","4416",1
"4809","4418",1
"4810","4420",1
"4811","4424",1
"4812","4425",3
"4813","4428",3
"4814","4430",2
"4815","4432",1
"4816","4434",1
"4817","4436",4
"4818","4438",1
"4819","4439",1
"4820","4440",1
"4821","4441",2
"4822","4442",1
"4823","4443",1
"4824","4444",1
"4825","4445",1
"4826","4446",1
"4827","4447",2
"4828","4448",1
"4829","4450",1
"4830","4451",1
"4831","4453",1
"4832","4455",2
"4833","4457",3
"4834","4458",1
"4835","4459",4
"4836","4460",1
"4837","4461",1
"4838","4463",1
"4839","4464",3
"4840","4465",4
"4841","4466",2
"4842","4468",1
"4843","4471",3
"4844","4475",1
"4845","4477",1
"4846","4478",1
"4847","4480",1
"4848","4481",1
"4849","4482",1
"4850","4487",1
"4851","4488",1
"4852","4490",1
"4853","4492",1
"4854","4493",3
"4855","4495",2
"4856","4497",3
"4857","4499",1
"4858","4500",1
"4859","4503",1
"4860","4504",1
"4861","4505",1
"4862","4508",1
"4863","4509",3
"4864","4512",1
"4865","4513",1
"4866","4515",4
"4867","4517",1
"4868","4519",4
